name,x,y,z,time_in,time_out
wyloqwdk,0.467,0.311,0.356,629,1525
oyjlrpnp,0.708,0.28,0.504,35,1486
mlookvqu,0.336,0.967,0.123,615,871
dkhvorlq,0.758,0.04,0.631,127,1876
jbdpvvbf,0.296,0.898,0.492,838,964
ezojgkdb,0.23,0.782,0.307,841,1895
ibylwrln,0.182,0.266,0.435,877,1347
fenqndcl,0.707,0.955,0.043,699,720
josqwxnn,0.554,0.508,0.802,441,1278
votvawjp,0.583,0.72,0.973,613,1860
zqtjujre,0.265,0.985,0.374,102,760
fraciyok,0.152,0.579,0.148,289,1371
kwqiwzqy,0.666,0.471,0.24,119,1955
eoseccvd,0.301,0.407,0.71,799,1169
xoskiocm,0.6,0.089,0.217,251,257
zbllmzla,0.702,0.076,0.984,107,1391
vahdifnq,0.086,0.921,0.383,157,417
ivpyeuxj,0.527,0.406,0.154,369,1111
mvfctmbv,0.205,0.313,0.397,54,195
pogyhicd,0.962,0.297,0.11,626,1784
ivcqiowu,0.949,0.468,0.876,698,720
naljezof,0.781,0.217,0.211,493,832
rdthnxum,0.324,0.604,0.08,325,438
rfxfgamr,0.134,0.311,0.942,872,1845
vddnorbm,0.297,0.126,0.59,32,954
bbzjitlm,0.435,0.935,0.024,121,1417
matmtapj,0.946,0.14,0.903,18,1327
lvcgjyzz,0.745,0.409,0.847,625,1987
hjlodwka,0.587,0.66,0.383,756,1712
hixgulhr,0.139,0.527,0.285,137,1213
xjgfdlsa,0.014,0.382,0.741,384,1382
bqazpfao,0.841,0.109,0.974,728,1033
wbqujjcf,0.167,0.296,0.653,522,787
gohzgnps,0.614,0.847,0.103,644,1045
iaqheqrx,0.399,0.057,0.784,640,1717
obubcure,0.111,0.72,0.094,389,1473
myshqmhy,0.744,0.38,0.118,149,548
medcipfq,0.443,0.872,0.903,21,324
wymxzxjq,0.016,0.702,0.455,112,1948
tabocnxh,0.677,0.299,0.733,833,1826
rwrylmyh,0.65,0.891,0.721,323,1533
mcfrhksi,0.597,0.303,0.741,373,1653
evwfubca,0.915,0.074,0.336,89,1119
jaxdrzop,0.226,0.621,0.697,511,555
mkldpawv,0.413,0.701,0.449,943,1812
xitqgzsu,0.685,0.226,0.052,885,1156
grdnjdpz,0.376,0.007,0.244,130,688
ojyrtyuw,0.679,0.406,0.124,886,1003
uvtnysdc,0.505,0.629,0.483,160,1636
zyitsrkr,0.26,0.24,0.782,988,1787
xnrekvac,0.106,0.224,0.016,895,1666
tzolspjd,0.951,0.286,0.786,542,1317
jjgywddp,0.542,0.284,0.297,309,646
wzxtamzr,0.089,0.014,0.982,225,1259
uhssivvp,0.132,0.89,0.184,59,1475
lnzajtbf,0.218,0.889,0.478,543,833
hctlwlef,0.688,0.824,0.39,863,888
gbcqrpth,0.443,0.008,0.144,705,1237
lopanxik,0.205,0.887,0.208,565,1267
kqnmjued,0.103,0.032,0.452,122,750
apbdabjs,0.478,0.651,0.994,22,755
daudgecf,0.834,0.42,0.488,833,1411
svoqxdwz,0.29,0.096,0.367,632,1268
pvunydol,0.294,0.98,0.825,186,1577
ngzqayca,0.827,0.169,0.73,82,1187
nukcohzw,0.008,0.718,0.687,322,956
rqekhncf,0.748,0.007,0.535,874,1540
roxazyud,0.388,0.767,0.652,199,1245
unbqsxlo,0.408,0.57,0.968,499,1948
inifrqea,0.563,0.224,0.455,398,568
uymdwdks,0.711,0.581,0.297,848,1401
ccvwjnmf,0.119,0.369,0.949,911,1089
toglhvtk,0.316,0.742,0.121,620,879
zmzynorn,0.513,0.499,0.612,118,1645
adlonoct,0.159,0.858,0.581,879,1539
hmdkwucr,0.399,0.361,0.539,112,203
jrkoddpq,0.965,0.06,0.324,361,808
osqibtto,0.522,0.425,0.814,280,652
ueogrfjv,0.196,0.632,0.296,785,1956
mrshywaa,0.055,0.498,0.207,956,1313
ocxpyhwq,0.143,0.495,0.391,511,640
rzywahwt,0.467,0.585,0.003,948,1511
vmffmgzc,0.085,0.437,0.28,9,877
jmdskyjb,0.086,0.801,0.122,595,598
rwmqzygt,0.702,0.525,0.752,686,1432
ghiizqad,0.722,0.342,0.704,553,1968
vxuaxlgc,0.453,0.433,0.06,799,1984
twchhsvd,0.604,0.471,0.663,424,1285
pfvygako,0.137,0.446,0.577,578,1164
sdjqdhpl,0.276,0.018,0.777,314,1459
giumpijp,0.259,0.34,0.728,8,783
zetcfnqr,0.852,0.427,0.104,311,1582
hgfixtto,0.788,0.555,0.85,564,1599
vvnvnwmn,0.409,0.149,0.175,590,803
kadxketa,0.421,0.966,0.584,359,1565
cplogvfl,0.362,0.013,0.6,69,846
xfafpyyk,0.841,0.197,0.204,241,1255
sxxsfgtz,0.438,0.856,0.989,713,1339
auuynngv,0.822,0.226,0.557,234,473
wademiau,0.285,0.997,0.014,721,1762
acdpxcwp,0.45,0.616,0.867,905,1624
uxurvkkv,0.255,0.552,0.941,328,745
xhoihmsy,0.367,0.748,0.572,38,1403
wdeqwwhr,0.501,0.49,0.34,579,1607
adsqrmeu,0.639,0.925,0.322,958,1700
ybtwetsr,0.036,0.465,0.816,528,1679
whrsxxwo,0.591,0.773,0.443,311,1849
gdhinyvh,0.138,0.563,0.216,777,1078
waclkgdy,0.726,0.8,0.634,954,988
ixhwhvne,0.789,0.863,0.052,534,1823
liptgfhp,0.26,0.272,0.088,262,1762
bgxifpqz,0.197,0.293,0.725,695,1825
avkvhpuk,0.608,0.053,0.555,468,1109
gjmqkqaq,0.412,0.412,0.796,319,722
jqlsxyof,0.227,0.664,0.861,669,696
ivkydjvq,0.128,0.436,0.972,759,1079
rkdcapcq,0.28,0.238,0.026,769,1966
pyjlrjwt,0.802,0.375,0.719,744,1210
xhvkghmp,0.299,0.871,0.515,304,785
krfzrean,0.121,0.57,0.096,170,1715
emtbnnbw,0.193,0.844,0.099,112,673
ihtanjkw,0.477,0.781,0.689,911,981
hawztqrl,0.785,0.653,0.584,268,1484
sdiyxrgr,0.829,0.517,0.435,777,1106
dtqdlaig,0.491,0.035,0.655,115,1020
fkyalnzw,0.376,0.807,0.603,828,1872
ikcmapnl,0.107,0.628,0.412,623,1403
yxsfmlpe,0.037,0.347,0.4,923,1721
gbuahnuz,0.633,0.265,0.997,734,1270
xzfmrcvu,0.344,0.89,0.062,903,1928
lsyuyzpr,0.444,0.466,0.266,440,586
xpfljhlj,0.992,0.344,0.024,806,950
jbsifiua,0.391,0.954,0.332,443,1949
okipdfkg,0.868,0.22,0.289,889,1795
giyzsidg,0.465,0.447,0.358,703,1439
iaemtmeu,0.476,0.691,0.225,93,629
etocjzuy,0.927,0.19,0.947,977,1609
lmeqcliw,0.373,0.001,0.325,851,1464
ajihasht,0.397,0.824,0.016,749,1360
kbwsfuxo,0.898,0.805,0.051,645,710
vhrsyzeg,0.981,0.811,0.363,338,1422
artzbihy,0.962,0.4,0.198,18,1504
eoluvkeu,0.567,0.248,0.636,323,1502
abckdcra,0.98,0.119,0.932,326,604
xlealsxa,0.021,0.418,0.572,486,528
jhmnewye,0.715,0.505,0.137,407,765
ubmcfkbd,0.21,0.616,0.763,324,1249
cpietxbb,0.621,0.101,0.633,785,1970
thgfsnqn,0.307,0.437,0.921,562,1308
tjnpojfw,0.168,0.359,0.166,164,890
phavaqjr,0.744,0.737,0.04,446,593
wzaljmtp,0.636,0.812,0.576,138,907
egcxhjqk,0.731,0.439,0.187,4,167
gqiilepj,0.096,0.56,0.737,95,1934
rixpfzmh,0.48,0.096,0.295,744,1672
ydgmhioj,0.253,0.134,0.299,998,1285
bdxncdsv,0.2,0.055,0.297,226,528
iiihfawq,0.859,0.545,0.488,61,501
ylaiszwy,0.391,0.916,0.131,753,1980
syzwgpbd,0.233,0.742,0.311,671,1146
vsdxsqak,0.905,0.873,0.212,146,1438
jthnjwdw,0.186,0.083,0.861,980,1043
wmohbesj,0.736,0.726,0.795,550,1786
aseeyoek,0.492,0.151,0.193,25,197
hmbmtvuq,0.136,0.584,0.67,837,1313
xsmrddor,0.672,0.75,0.197,149,512
edeliimp,0.118,0.189,0.209,175,1573
arxvcubh,0.097,0.341,0.971,457,1561
drogkodx,0.37,0.214,0.943,443,516
uzjkdhyy,0.959,0.83,0.254,830,1234
lxojzhbo,0.435,0.563,0.05,644,825
rpudrbsx,0.22,0.508,0.828,54,1844
elacdxba,0.73,0.202,0.329,982,1089
zmjmhlyg,0.815,0.851,0.76,597,1756
dfbgyvta,0.583,0.221,0.324,37,911
yvvcriwh,0.56,0.531,0.209,67,870
nfqtachg,0.765,0.158,0.003,79,1945
gbjgpsar,0.256,0.24,0.215,829,1425
hlvqloxj,0.44,0.635,0.278,273,904
eiqunpdg,0.808,0.75,0.293,338,854
staibmpk,0.115,0.232,0.242,715,1319
lwdlyqpf,0.204,0.239,0.863,416,1467
yelqrejv,0.638,0.767,0.553,550,777
mexmaaee,0.775,0.826,0.291,632,1320
kxawpdzf,0.392,0.354,0.902,413,1743
bmtfaktd,0.561,0.42,0.348,476,1413
cgtvmcfp,0.85,0.746,0.183,806,979
skjcgbum,0.614,0.736,0.772,178,872
cqnslvjt,0.404,0.963,0.92,597,668
osvdpeeg,0.715,0.482,0.958,926,930
pwnbwbde,0.107,0.808,0.646,539,955
nnwsyisr,0.473,0.971,0.626,830,914
rewtjfvf,0.705,0.628,0.707,973,1213
krxpyabc,0.215,0.261,0.471,936,1019
nyyzqilz,0.284,0.013,0.642,276,499
tyimnucm,0.975,0.214,0.175,329,1408
lvjgxmzs,0.259,0.991,0.667,554,932
azanviyd,0.639,0.568,0.628,474,745
kxdctgib,0.82,0.994,0.4,107,796
ubdvwxre,0.886,0.028,0.861,289,748
oebxbjvg,0.161,0.947,0.95,131,742
hqpqzpka,0.038,0.838,0.86,147,1981
eajjynfe,0.464,0.528,0.584,42,1674
pyjmxqyj,0.876,0.765,0.594,816,1992
mumweips,0.053,0.114,0.375,208,376
trzbzqzl,0.649,0.46,0.053,383,539
fleiwzbs,0.024,0.298,0.082,510,1328
fcgicpyw,0.016,0.678,0.093,756,781
cekhxtfi,0.672,0.076,0.064,288,1536
mdiuxeaa,0.584,0.879,0.562,268,1533
zkecqnhn,0.624,0.117,0.933,331,1684
hryqxjdn,0.848,0.652,0.664,883,1852
idjkxsoc,0.589,0.415,0.774,169,189
eocduwzh,0.057,0.135,0.317,606,1699
zcrdjiuc,0.99,0.295,0.084,682,749
qmfjbnjy,0.359,0.901,0.059,815,1616
dmfymhme,0.255,0.185,0.824,861,979
pnvhymbl,0.118,0.294,0.667,318,331
iqwnsynj,0.65,0.974,0.519,543,1549
odjfqfdu,0.238,0.199,0.079,910,1616
zigvsjkt,0.177,0.729,0.696,941,1122
rppsygci,0.742,0.132,0.309,770,1243
kcywgtwj,0.322,0.016,0.522,571,1002
oyaahxvl,0.789,0.084,0.118,43,1390
tuxjnfqd,0.452,0.936,0.372,652,1020
xoajeysb,0.18,0.944,0.937,618,1392
jvmipkym,0.313,0.797,0.372,789,1691
izjvinxa,0.162,0.563,0.707,573,1777
fpanlljf,0.082,0.078,0.889,923,1728
lelhfghv,0.972,0.213,0.857,274,1856
nhudxfrf,0.068,0.411,0.224,822,1081
lvlazukq,0.701,0.574,0.289,635,1285
aqrwczhm,0.901,0.371,0.271,157,1210
itaogwhf,0.714,0.35,0.256,427,494
oboyusgo,0.387,0.998,0.164,613,1219
izwohbxi,0.674,0.441,0.083,796,1331
jfpjlrqs,0.114,0.191,0.431,54,412
srpmipiw,0.776,0.298,0.071,892,1969
npudjvzu,0.343,0.404,0.493,973,1950
ziakuhsk,0.665,0.903,0.75,782,1365
akwonnpi,0.592,0.097,0.647,937,1907
ulolxvbv,0.278,0.574,0.743,813,1501
nklgqgxz,0.827,0.905,0.5,573,1691
ylpggtwh,0.048,0.884,0.674,243,1434
ybcehrfo,0.15,0.65,0.518,198,469
fmviwosa,0.02,0.903,0.799,763,1295
qoppguhr,0.908,0.138,0.57,273,1129
uelvpcaj,0.606,0.204,0.919,22,726
ruywkypu,0.814,0.665,0.663,335,1168
tkiinzqf,0.669,0.315,0.179,480,1919
mcuzwjid,0.343,0.071,0.557,225,958
ycaenovo,0.893,0.202,0.004,329,519
dymupkmy,0.717,0.504,0.234,806,886
kcttafjp,0.184,0.545,0.872,249,458
okjaaxvv,0.701,0.542,0.992,43,109
xmkhxoyp,0.216,0.966,0.465,992,1645
fvefakdf,0.116,0.277,0.957,522,877
qyogxxgd,0.854,0.886,0.478,845,1711
ehwhrjdk,0.78,0.59,0.247,378,1134
ewrioyaw,0.064,0.301,0.367,472,1983
nkxbhjyh,0.042,0.23,0.894,304,1659
sbkquyln,0.954,0.082,0.05,974,1867
sttvqwfz,0.064,0.499,0.105,476,1689
voyopull,0.171,0.377,0.62,921,1234
kyaxerhj,0.063,0.619,0.191,531,1066
pxicueur,0.861,0.111,0.682,659,1848
veuxsfwc,0.022,0.805,0.245,914,1028
gacqfkcf,0.55,0.224,0.762,973,1685
genpttkd,0.358,0.901,0.404,166,1495
apgocamk,0.955,0.776,0.02,499,1113
vvnkpnyw,0.313,0.114,0.214,541,886
uhtfftss,0.847,0.443,0.359,755,1811
huqjzgwr,0.5,0.361,0.414,260,756
mluwseiq,0.133,0.731,0.642,329,850
dxgoomfx,0.342,0.808,0.438,958,1658
jzxgnvhd,0.277,0.424,0.79,515,1150
kfvmykye,0.129,0.866,0.599,433,837
skwajkep,0.563,0.649,0.322,37,1560
grqqfscl,0.79,0.589,0.369,152,237
ixaoyvvq,0.71,0.962,0.657,971,1188
eawyynem,0.832,0.757,0.002,896,1667
lofxqgev,0.37,0.408,0.898,701,1228
cbthhsyu,0.371,0.925,0.82,520,1500
caqejhfh,0.885,0.714,0.853,691,1388
nyzxbcgj,0.953,0.669,0.959,349,1559
rnuijjse,0.367,0.568,0.444,572,1704
squzkrmh,0.224,0.81,0.801,162,1835
eucntgvn,0.453,0.279,0.306,515,1203
cptlglgr,0.176,0.736,0.492,392,598
uyyxycly,0.082,0.45,0.228,973,1349
qyamsgkz,0.755,0.085,0.627,50,372
omybaylh,0.41,0.546,0.392,750,892
ysaniuat,0.106,0.22,0.521,238,1339
djjdtokq,0.151,0.836,0.862,405,1974
shtjplpz,0.061,0.239,0.246,581,1471
prgstbdb,0.575,0.734,0.507,57,645
yydjxdln,0.099,0.138,0.975,664,1046
kkmfdoof,0.53,0.927,0.6,86,881
tfjutllj,0.312,0.508,0.749,639,1430
irkxhade,0.016,0.731,0.367,684,875
fxwttcpt,0.725,0.018,0.098,43,603
ywnmaewb,0.452,0.55,0.77,229,504
tfvhmmhn,0.902,0.998,0.606,622,1777
vpywevpo,0.913,0.341,0.755,772,1359
acmkpmnb,0.653,0.369,0.687,692,1958
icdzlqsn,0.779,0.849,0.69,683,825
yjhatjnv,0.496,0.33,0.252,425,866
mrxdebke,0.763,0.544,0.31,771,1524
mvgmzcpj,0.759,0.635,0.876,451,1304
gknzcjgk,0.882,0.216,0.93,348,1629
kseujsjm,0.305,0.73,0.694,717,1394
sfdkzxvb,0.537,0.7,0.842,280,924
jphuhcap,0.818,0.51,0.738,398,1062
fyhzsphf,0.404,0.095,0.6,61,217
klvsyczi,0.732,0.06,0.48,820,1317
hiexmsdj,0.594,0.455,0.073,574,1712
wgsvsogz,0.116,0.43,0.761,117,177
gldiycgq,0.141,0.018,0.547,199,574
apiwkhjq,0.337,0.475,0.82,1000,1078
yxcriglp,0.141,0.32,0.664,26,603
odnmwrgg,0.24,0.029,0.276,732,738
gfrkjhbw,0.399,0.303,0.649,545,1567
gxkybhkm,0.476,0.845,0.96,618,1917
heedyltf,0.532,0.8,0.25,272,1015
bocgophx,0.299,0.714,0.737,286,1246
wsdcobge,0.955,0.713,0.703,181,191
ckmgxfxb,0.97,0.16,0.456,990,1699
fbapigxl,0.533,0.658,0.987,787,902
crhxqxbq,0.167,0.401,0.738,943,1927
zgzymnty,0.296,0.382,0.569,1000,1336
dnqluxmy,0.897,0.097,0.496,291,1706
srqnxxgu,0.997,0.327,0.975,323,1531
kqveuxan,0.656,0.385,0.143,846,1773
dsnzwcxr,0.267,0.105,0.405,828,1402
jvmskqnf,0.846,0.649,0.564,87,348
zixlldsm,0.039,0.463,0.861,101,1488
delbvqef,0.133,0.664,0.661,73,771
yjtknwiu,0.509,0.07,0.404,506,1722
jinhkjel,0.397,0.413,0.976,395,1665
pvprczur,0.534,0.337,0.109,255,1486
uftjvjen,0.23,0.064,0.963,553,1034
bpmoxoae,0.685,0.764,0.898,729,997
frkaeozv,0.424,0.732,0.222,784,1713
didosoqk,0.646,0.454,0.543,267,1015
oidbxanr,0.137,0.769,0.82,145,824
tbthhney,0.611,0.857,0.765,117,357
wcrgxrfo,0.347,0.185,0.485,645,707
yjnubhyj,0.748,0.671,0.386,898,1684
vlaqoqvj,0.833,0.463,0.059,743,1361
ubuuhktv,0.399,0.02,0.127,345,1850
iokdnkee,0.828,0.158,0.057,757,964
wafuezvg,0.93,0.175,0.725,432,1256
pvwoqqof,0.984,0.072,0.076,509,1229
mgagrkpu,0.829,0.967,0.226,389,1633
ipnepbql,0.645,0.526,0.702,79,236
hcknkmhb,0.551,0.427,0.921,524,672
nywuvvab,0.999,0.981,0.618,43,1261
hwjzbqhw,0.747,0.914,0.876,164,925
zbcvkmnr,0.775,0.997,0.125,139,1817
hxqgupet,0.166,0.089,0.512,722,1299
bxaxxfin,0.265,0.049,0.949,928,1565
hfpgxawg,0.3,0.239,0.631,878,1781
tlllutft,0.896,0.868,0.402,917,1031
bjltfbcv,0.231,0.272,0.57,364,1454
kdhywycv,0.088,0.513,0.902,327,896
pdctqmub,0.065,0.57,0.992,91,1164
wadvfeag,0.309,0.423,0.647,301,918
isrbottn,0.366,0.09,0.641,207,416
gfscmcpv,0.325,0.37,0.451,906,1265
cxpkznxe,0.267,0.439,0.023,548,1685
kzejflga,0.533,0.913,0.41,991,1794
yyyawlni,0.109,0.141,0.804,405,1383
lhapostv,0.541,0.074,0.565,237,638
vojbqelk,0.355,0.96,0.52,986,1992
hhrhjtmq,0.508,0.605,0.875,147,1488
tznobotq,0.938,0.532,0.226,101,1916
yoblaceh,0.19,0.165,0.603,657,1630
dsikhoid,0.617,0.49,0.555,93,1326
tlljeiie,0.383,0.254,0.449,628,1355
zyopepfh,0.527,0.637,0.293,564,1895
xcydxehe,0.539,0.692,0.961,595,1390
saujoxia,0.527,0.906,0.192,733,1814
irdscnpy,0.524,0.684,0.338,822,1918
ntlifqae,0.048,0.724,0.098,509,1902
wcjyswnt,0.621,0.825,0.183,7,1047
ccmalwvz,0.998,0.616,0.424,742,1386
hqhnvbiy,0.723,0.353,0.611,38,511
pwvivmyq,0.671,0.901,0.252,399,1685
cxibvbvv,0.794,0.896,0.408,600,1711
vpazibrk,0.09,0.726,0.569,578,1420
uufhoowm,0.165,0.594,0.594,915,1194
pdfblqcv,0.393,0.743,0.961,525,1323
wnsoxxcg,0.344,0.834,0.164,22,1452
hejjnslr,0.46,0.519,0.723,558,1180
yvwykbnh,0.142,0.139,0.465,168,1935
berflsdd,0.387,0.258,0.267,426,708
dnhfmplt,0.5,0.558,0.163,325,751
ylqozrkw,0.713,0.58,0.026,536,1305
wkoytnjn,0.487,0.148,0.665,456,1348
iyqonvrh,0.718,0.858,0.225,245,388
hfnedogr,0.507,0.286,0.297,630,778
bwfntnho,0.058,0.94,0.373,77,334
dvdejpio,0.719,0.064,0.448,156,1088
wuovfiwg,0.514,0.046,0.615,7,770
qegbemqu,0.065,0.611,0.136,840,1212
ootaknnn,0.937,0.134,0.971,147,1318
qmhgklmg,0.377,0.934,0.618,483,1979
povnxqds,0.312,0.016,0.686,238,1465
sfjmessq,0.114,0.875,0.482,332,801
wtqdpftv,0.627,0.737,0.624,540,601
lgizmdkw,0.043,0.097,0.874,784,1224
mwpxgrnj,0.803,0.338,0.466,570,1033
raomezsl,0.77,0.962,0.152,569,1008
vuxpgdiz,0.442,0.276,0.276,263,1136
plvsqpyp,0.708,0.759,0.195,713,1589
pauowstp,0.236,0.827,0.787,681,1344
ynlcuztm,0.253,0.235,0.164,971,1714
egskgomd,0.108,0.614,0.808,910,1103
yzkwahki,0.592,0.104,0.976,991,1566
odukdymd,0.917,0.527,0.152,465,806
uqqpbbpl,0.656,0.975,0.623,200,1476
ewrnqamr,0.115,0.417,0.866,736,1784
oaeisazq,0.383,0.246,0.227,270,842
gphtnmin,0.298,0.13,0.281,683,1825
keibppxv,0.46,0.665,0.631,764,1093
skjlawyb,0.48,0.13,0.928,59,1807
bvwmuovd,0.062,0.12,0.579,186,420
piqmwduy,0.114,0.48,0.602,119,1299
pzowoczo,0.048,0.981,0.849,593,1877
piqldemm,0.57,0.495,0.128,63,332
nssktwjw,0.401,0.625,0.63,146,633
jiubrrgc,0.772,0.601,0.076,78,1026
buxchikq,0.486,0.483,0.156,495,806
crypqgzk,0.839,0.446,0.066,285,576
tyrpzhaa,0.262,0.588,0.744,521,1550
tnmkrpej,0.033,0.552,0.802,970,1542
xgpwipym,0.007,0.603,0.276,318,1726
jqfbmdhf,0.619,0.115,0.933,629,1271
tzjyxshy,0.267,0.532,0.307,254,279
apccicua,0.489,0.475,0.751,865,1275
scdcxsok,0.254,0.42,0.21,535,1273
gnrweuab,0.807,0.661,0.44,124,1760
sozkinfe,0.174,0.698,0.309,140,213
sfsqartp,0.513,0.885,0.745,735,1248
idnblqvi,0.838,0.567,0.859,193,261
mqxmfxpf,0.861,0.902,0.246,686,930
mdgvshpg,0.796,0.398,0.327,302,623
ifjgglnj,0.135,0.462,0.866,827,1949
umwjyymn,0.294,0.892,0.808,464,726
bbxmyqzf,0.989,0.815,0.776,87,283
dlahqjwa,0.531,0.939,0.936,873,1833
fjjrzgim,0.658,0.388,0.701,924,1130
hehfrbkc,0.283,0.95,0.868,293,1490
acjpieho,0.639,0.688,0.459,655,1412
wfikglgz,0.459,0.749,0.329,956,1088
zqcilycz,0.839,0.221,0.332,22,1752
hwfyqwob,0.948,0.228,0.361,870,1977
uvimjdes,0.257,0.83,0.438,325,614
wcgcwekw,0.215,0.664,0.71,301,643
qsfmolxm,0.277,0.608,0.182,894,1210
glqvodtl,0.673,0.131,0.599,331,1376
gkkezmcz,0.316,0.484,0.091,964,1456
ycutwbxu,0.989,0.35,0.44,999,1190
phhevdgy,0.23,0.179,0.378,98,1334
qthdltlf,0.349,0.866,0.879,20,1066
tnbgjrtx,0.565,0.824,0.701,608,638
ouhzunlh,0.502,0.364,0.353,765,836
hxpcaqjg,0.998,0.822,0.169,734,1529
uhgbylve,0.583,0.129,0.703,63,1852
bfjzszmf,0.413,0.237,0.48,705,1016
uxhryuot,0.996,0.814,0.93,323,1308
erxzrjgj,0.752,0.741,0.651,573,1824
rwyzvdhz,0.107,0.746,0.68,756,915
knlbyzbl,0.1,0.078,0.4,787,1315
yfgcwumu,0.202,0.083,0.403,153,1217
jlbdwwcx,0.216,0.789,0.709,453,1927
ufdawnst,0.931,0.138,0.936,348,1914
ndnwgmey,0.037,0.292,0.795,287,1894
twhpcqxh,0.474,0.025,0.76,977,1843
dvpzqkdq,0.77,0.166,0.079,280,416
jpyfhohc,0.237,0.374,0.831,546,1483
nvxaivzl,0.439,0.182,0.376,156,1685
flytsuce,0.381,0.247,0.59,8,60
jznebkgh,0.944,0.89,0.791,604,1007
ibbdqean,0.035,0.188,0.032,434,1844
egydnjtn,0.58,0.728,0.731,248,1635
esiequin,0.955,0.031,0.655,928,1480
mluurxix,0.162,0.165,0.385,716,1256
dsdvykcr,0.542,0.234,0.73,856,1743
rczrhxgc,0.947,0.731,0.787,980,1598
odthvdja,0.35,0.817,0.427,429,1622
wqpdprmf,0.197,0.277,0.497,658,877
ciydpxmh,0.35,0.784,0.926,678,1007
usblisty,0.125,0.137,0.994,665,1814
ngqbjyuc,0.157,0.667,0.505,853,1111
qefvfzth,0.576,0.396,0.816,553,1629
khgiouqx,0.663,0.567,0.388,689,1898
ksvvocwj,0.096,0.138,0.374,430,1851
mrsdhcpq,0.454,0.355,0.072,569,1234
ndmybkqu,0.097,0.267,0.825,345,541
rgmxidhe,0.491,0.882,0.279,886,1406
ahomjend,0.066,0.276,0.997,411,1096
rszronnr,0.52,0.608,0.318,122,1270
sbaazkhk,0.411,0.439,0.695,251,258
zhdihvzi,0.236,0.501,0.449,936,1276
woimzvaz,0.411,0.948,0.153,380,1740
vccelsby,0.141,0.423,0.826,96,1434
lijesulc,0.035,0.58,0.214,239,1326
ihxwymsj,0.694,0.935,0.019,441,648
lcjhbopd,0.706,0.18,0.415,633,1615
gbtmnoti,0.389,0.114,0.561,187,1840
eyufoliz,0.433,0.069,0.945,759,1584
bilabyvz,0.878,0.523,0.398,562,691
qbvsfkpf,0.169,0.488,0.992,867,1658
usrjdepv,0.781,0.442,0.205,360,1479
mfcqoclz,0.316,0.39,0.304,671,1831
zwbnwjym,0.967,0.7,0.055,39,1361
zgzmqvlp,0.52,0.329,0.1,698,1156
gmzvgjyq,0.937,0.248,0.832,914,1037
uvsgzhhc,0.616,0.457,0.286,347,1578
jddkqttc,0.767,0.521,0.96,959,1730
xtwmunem,0.06,0.84,0.482,617,1078
ldmhqvbg,0.125,0.277,0.173,967,1646
cksyuqpm,0.106,0.37,0.053,443,756
txoymvve,0.01,0.829,0.905,64,1014
tbpbzexx,0.724,0.104,0.846,679,1014
myjmcfwx,0.957,0.093,0.115,871,1633
cmxfcduq,0.023,0.482,0.617,731,1038
tvjgodba,0.797,0.02,0.648,646,1986
yndkeqnh,0.642,0.122,0.272,619,1576
ysusaloq,0.097,0.831,0.78,564,715
kswzfflt,0.582,0.041,0.166,533,1106
mehpfsno,0.124,0.742,0.081,431,1129
fvcpvfob,0.071,0.87,0.899,388,1170
oahhacmg,0.187,0.29,0.222,180,1173
awcbalfe,0.677,0.327,0.049,45,944
dzsawnxq,0.167,0.491,0.098,376,936
qhcyenlq,0.156,0.99,0.094,284,334
zjnxsenz,0.7,0.659,0.754,163,1848
yhicwzhc,0.793,0.982,0.63,117,1788
ezbbzgjl,0.862,0.56,0.872,889,1840
nmqrnzbc,0.327,0.818,0.484,538,1397
tlalofjt,0.671,0.077,0.142,548,973
qghuykkj,0.149,0.312,0.792,4,542
btxzwwrb,0.719,0.841,0.66,310,846
gfroorff,0.795,0.74,0.835,170,940
speygjgi,0.989,0.772,0.775,265,1301
wbhnbjar,0.19,0.336,0.42,510,1740
vmglbgto,0.186,0.568,0.662,131,1722
qqlaikan,0.585,0.718,0.955,238,1371
yeuhwqmt,0.336,0.331,0.765,299,507
vwjwluww,0.568,0.298,0.361,732,1671
cfhdqwri,0.13,0.602,0.773,120,811
tzlbyalu,0.269,0.102,0.73,902,1680
eefydnyb,0.741,0.357,0.629,401,698
xnyxxmmf,0.52,0.717,0.682,613,928
nfjuhway,0.371,0.408,0.515,703,1137
lvrayvhx,0.979,0.006,0.068,985,1183
jsmnknuo,0.694,0.692,0.133,28,1851
eeanrmay,0.496,0.044,0.304,249,1170
reifamkd,0.147,0.78,0.845,456,1020
vhbedhex,0.971,0.899,0.462,398,848
ahbjhxec,0.676,0.386,0.336,463,1556
fjwvuamp,0.336,0.977,0.535,877,958
gqhwzzfb,0.333,0.134,0.835,369,880
kdcolqfg,0.388,0.787,0.438,313,1887
apljxjfa,0.308,0.43,0.365,404,488
aiducwpb,0.417,0.918,0.676,111,1586
qhvxobyq,0.735,0.99,0.524,81,810
fxbhzqeh,0.856,0.7,0.0,443,1609
edytxpok,0.635,0.615,0.292,326,523
aveychov,0.464,0.889,0.397,172,457
gkkdbqvt,0.412,0.402,0.42,731,1676
czkluoau,0.253,0.516,0.091,322,1243
hfxrrpzs,0.39,0.692,0.323,689,1155
oicisnqs,0.893,0.72,0.199,514,1521
hugtqsdf,0.126,0.836,0.674,416,644
