name,elevation,aspect,time_in,time_out
vjilzksz,0.678,0.35,809,894
uwvwekcn,0.676,0.375,792,1662
yfrqwdiv,0.675,0.394,555,1149
umcdvlcb,0.673,0.35,493,535
lyhzdvbe,0.668,0.35,762,1925
osjtyzlq,0.666,0.358,903,1433
zugqsclq,0.665,0.339,185,1613
ucpvoatv,0.665,0.183,848,1814
mjmwlvue,0.662,0.181,285,1098
fvwfulix,0.657,0.181,95,1220
pxwvhkuc,0.652,0.15,509,775
nyzemxqx,0.648,0.058,355,1246
nwkbokze,0.65,0.525,925,1905
muqiyabw,0.65,0.475,535,1510
rgoikntn,0.65,0.439,12,783
grwsfsag,0.647,0.425,115,228
mzeofvbf,0.645,0.408,533,1144
sqyztrog,0.642,0.375,894,1654
jigoondn,0.639,0.375,324,1293
zdywcoib,0.635,0.35,815,1633
pevfqdtt,0.632,0.269,504,863
knwhzxkl,0.629,0.214,796,1402
ltatcnec,0.627,0.233,294,1792
gvuhyhcs,0.624,0.25,176,1288
xpnmcdqr,0.624,0.25,596,896
wvxpnxro,0.621,0.267,661,1563
qhmrnnlv,0.621,0.461,141,1299
jbhrzzaz,0.621,0.483,705,892
extzghwi,0.621,0.547,163,873
hatwmrkl,0.624,0.597,889,1665
isdjtpdo,0.625,0.506,517,891
lnxbsqur,0.624,0.436,788,1646
avpgkwbj,0.624,0.292,205,1982
tgzfwsfq,0.621,0.172,281,1846
rllotuor,0.619,0.125,983,1263
ocwwjecz,0.617,0.169,622,1647
ptsnfesd,0.611,0.175,522,787
sivenear,0.607,0.153,704,1367
lolzlqax,0.604,0.181,920,2000
pediugvr,0.601,0.142,257,1771
jwjcklgp,0.601,0.061,763,1568
qngywhay,0.599,0.011,31,915
trnvrzvu,0.601,0.047,992,1571
qyxqfcno,0.598,0.158,281,1975
oqbifbeg,0.593,0.178,349,1923
cuoduoau,0.593,0.125,943,1411
rchmranq,0.591,0.114,454,1964
feoumtjv,0.588,0.117,316,1377
cqdkmghi,0.584,0.069,633,1503
plnnneue,0.584,0.044,351,1840
jqvkwcqo,0.581,0.086,743,1885
cmluwidp,0.578,0.1,328,1980
bdehfsft,0.575,0.125,800,862
sabwdyoo,0.571,0.153,35,1466
sokdgfkf,0.57,0.172,109,1243
triadmdo,0.565,0.147,742,1422
mpnjzjxj,0.562,0.117,579,795
mywykkxg,0.558,0.117,843,1852
nwehwesw,0.555,0.036,580,1181
ennafpjg,0.557,0.033,495,1030
yatcthpf,0.555,0.058,158,1480
vcsukpsv,0.555,0.039,913,1492
pseqntrd,0.553,0.022,760,1622
vutotlcm,0.553,0.075,723,1729
jieyjbns,0.548,0.142,988,1477
anyxrisk,0.543,0.114,132,1250
rtiybuwq,0.542,0.983,672,1323
gumtjkvy,0.545,0.0,132,173
bzvpiewu,0.542,0.061,870,1734
fqsgsemw,0.543,0.175,324,631
vkviufyi,0.542,0.194,971,1499
sibryaib,0.54,0.172,806,1489
gxuqcarp,0.537,0.169,594,877
bthrzwei,0.524,0.569,984,1026
mlajsfti,0.524,0.572,578,1734
xciiajgp,0.525,0.625,207,1723
ziokcnfu,0.529,0.658,992,1453
qeghefgk,0.53,0.675,858,1565
ycdwdtwn,0.53,0.719,866,1172
dvytjhgb,0.537,0.731,442,1321
zonkcuce,0.545,0.719,166,613
vppamlfz,0.55,0.697,215,476
kmhtqtng,0.553,0.683,5,1558
kynifmpg,0.557,0.658,490,1340
vhffplun,0.558,0.672,641,1173
ewjroqyn,0.562,0.692,809,1775
nxtirzoe,0.566,0.686,371,602
lqqatwxj,0.57,0.653,903,1815
srnkcshn,0.57,0.644,372,601
djizqefp,0.573,0.597,934,1668
hoaobadh,0.571,0.606,623,1415
zquqejdx,0.575,0.681,220,1282
goroymru,0.578,0.703,895,1481
zirpoxlu,0.581,0.747,123,1490
ibjnshpe,0.584,0.769,775,1774
czojcagf,0.586,0.75,510,562
mjxuvbnh,0.589,0.714,188,1244
ovvnndfa,0.591,0.725,639,1495
cyjqyqok,0.591,0.25,575,902
hbwxkqjj,0.589,0.3,921,1962
cwebvebg,0.589,0.675,762,1835
nsbevqwc,0.591,0.375,924,1200
nkvyvgsf,0.589,0.25,847,1584
tuqdwwmm,0.589,0.25,588,1687
tvdoisyz,0.588,0.219,988,989
qdlawgya,0.588,0.125,793,1148
kxkbhuhr,0.586,0.125,523,593
mrwfxwmz,0.584,0.108,82,998
wrrpcwqz,0.583,0.142,467,501
tezcrwvs,0.58,0.183,547,647
kvgntkhi,0.578,0.167,918,1023
bqcxolap,0.578,0.211,379,502
jlwlpaai,0.576,0.25,437,1577
wpzzizef,0.573,0.236,585,1117
trrbxnkc,0.571,0.164,463,650
iqcpcipx,0.571,0.125,408,970
gzyjanrx,0.57,0.094,263,942
kcijauao,0.57,0.914,223,477
xlqbuvyi,0.57,0.125,842,1345
qmulwxil,0.568,0.25,288,1887
fzhkkiyu,0.568,0.8,101,440
uazjnkro,0.57,0.781,472,1167
isazghbw,0.571,0.7,383,783
avhbxxxv,0.573,0.5,692,1274
juhruvro,0.571,0.589,289,344
ldspbhsj,0.573,0.439,936,1511
ukrewyen,0.57,0.417,716,1269
zymuewbw,0.57,0.644,710,1392
imqkgssq,0.573,0.5,368,990
ioockujh,0.57,0.411,488,579
ntrmjpsy,0.571,0.417,360,848
sktqlzts,0.568,0.358,718,1036
nhjudjbi,0.566,0.4,94,638
fmbdzyqf,0.566,0.339,305,970
recukjuk,0.565,0.45,792,1594
krgugfph,0.566,0.414,391,1207
zjebrjns,0.563,0.325,457,867
yrmucdng,0.562,0.325,653,1839
ynaqqtbq,0.558,0.333,776,1623
ocinxnid,0.557,0.314,498,759
bgskfqst,0.555,0.319,138,1542
bwydtjfb,0.555,0.45,776,822
uifrlrcv,0.553,0.444,559,1384
fdrvnqrg,0.555,0.597,427,921
jimsjlzc,0.556,0.65,691,1871
qdsgqteg,0.558,0.561,352,941
dwipdyjw,0.557,0.453,842,1976
hxnqaamz,0.556,0.489,167,935
gfagnofc,0.557,0.436,725,1092
sfebcbkc,0.555,0.389,162,284
ykcxyuxz,0.554,0.425,422,1820
bzomlajh,0.554,0.25,144,1686
uxwbhzsg,0.555,0.206,668,1807
sveqqwzt,0.553,0.272,275,1420
wmffrpzx,0.549,0.303,302,1757
rnqwofpp,0.546,0.308,3,1537
plwzvqqm,0.543,0.3,549,985
mwqepjdr,0.541,0.264,555,709
ktbmoarm,0.535,0.219,814,1808
dhdceuvx,0.531,0.192,140,431
lqmwqsgv,0.532,0.828,838,1219
uitzupve,0.534,0.036,273,1334
eoamgcxs,0.532,0.175,773,873
csovcsrc,0.529,0.208,50,1298
qholgtzy,0.528,0.211,493,865
zoxgjzam,0.527,0.225,322,1575
pkshucbj,0.528,0.469,525,1043
jmmenwsr,0.526,0.264,582,1038
eapqbfkd,0.524,0.222,324,1098
niquyppj,0.523,0.125,589,1261
fppcamfk,0.523,0.175,452,1353
imrnszto,0.521,0.156,220,493
eigombmb,0.521,0.069,618,1823
iiplixkb,0.519,0.058,365,512
tjuaplrt,0.519,0.808,230,315
cvumfbgq,0.521,0.772,501,1353
fytuwywa,0.522,0.375,413,1830
vpcfgicf,0.521,0.506,905,1824
iujlrjyg,0.522,0.561,478,675
ezcrkovy,0.523,0.533,644,1264
yjkenvjv,0.524,0.522,734,1116
vouijvbw,0.524,0.525,857,1770
wquvhjwd,0.525,0.486,965,1165
ayslauvi,0.524,0.4,58,249
prtxzwze,0.52,0.367,354,552
zkftusrr,0.518,0.392,30,865
zcmerdks,0.516,0.389,118,1306
zmowfzwm,0.513,0.403,605,635
lmdxjvee,0.514,0.444,906,1909
dlvduvav,0.513,0.464,257,693
frparwqn,0.513,0.444,190,1168
kykrkbcy,0.51,0.4,906,1534
yhxdxeyd,0.509,0.436,954,971
ikbwiagb,0.508,0.433,227,1134
xnkkfwnv,0.506,0.458,853,1143
czxqoqrf,0.507,0.478,685,1182
hsabaltq,0.505,0.408,187,238
iotrheio,0.502,0.389,733,1213
ualfaxzr,0.5,0.392,286,1429
qohkglus,0.498,0.369,799,1017
ffzeboav,0.495,0.367,628,925
wakqnhsb,0.493,0.375,65,1044
cseacuns,0.491,0.389,715,1092
kbbvaxjd,0.49,0.356,968,1146
eijndqtf,0.489,0.269,61,491
cjipccmc,0.488,0.1,146,1171
tslnfwea,0.488,0.011,532,926
kkzajnay,0.488,0.992,608,684
kyyjpaao,0.488,0.011,13,892
fjjvkmrk,0.488,0.014,476,652
rvkfjykc,0.488,0.961,366,1942
kdajkrmv,0.489,0.875,319,1987
yhdmwvey,0.493,0.983,714,1178
ayhmyuzj,0.493,0.106,581,840
zylkdlux,0.492,0.142,945,1034
zjseobjb,0.49,0.172,612,1315
sgxxfuza,0.487,0.233,66,1613
nqtzopdp,0.484,0.375,825,1693
fhrutcib,0.483,0.414,955,1932
ekoytalw,0.481,0.369,994,1301
retamcme,0.48,0.339,322,776
twwurhzq,0.477,0.344,884,992
zbfymlql,0.475,0.35,550,1211
ldgcbhvi,0.471,0.389,542,557
ynpvlfrk,0.47,0.475,242,894
pfvktugm,0.47,0.494,888,1400
tzgbrfaw,0.47,0.519,579,1268
doknycym,0.471,0.572,861,1257
aqcefxgf,0.473,0.608,170,736
srliphse,0.476,0.589,508,952
zvjfbeen,0.475,0.147,413,1545
pmpeutkq,0.475,0.125,987,1420
dhfeacjw,0.473,0.25,196,1440
epytljhr,0.47,0.289,910,1247
sjhwrxnz,0.468,0.25,67,172
nnlyiysu,0.465,0.139,818,1929
iseijehx,0.467,0.85,145,1211
axgglxjo,0.468,0.856,506,979
qjqdrzuq,0.47,0.914,798,1916
tycczrok,0.469,0.125,596,1943
sadcpfge,0.469,0.336,628,885
brpyvibo,0.467,0.361,3,1700
mftnlimf,0.466,0.392,270,1699
igedqqxk,0.466,0.339,290,896
wkrtmexd,0.463,0.339,27,1040
ayrppcyl,0.463,0.25,386,579
yhayuliy,0.462,0.022,116,199
wqcyjudd,0.461,0.05,201,1499
flkceqzg,0.462,0.425,431,1000
yfkvnxgz,0.461,0.314,311,986
mjklesuj,0.459,0.333,61,948
jnqlpqax,0.459,0.625,595,1695
jzrajmsh,0.461,0.0,736,1379
rwufuqqp,0.459,0.097,444,578
jjyypshi,0.459,0.978,813,1014
eocaawcm,0.459,0.994,699,1117
qjailhvr,0.46,0.019,429,798
vskcmvrf,0.46,0.083,571,1600
stznrftp,0.458,0.983,631,1114
vgswgzxx,0.46,0.9,210,1183
wtbxnmsu,0.461,0.033,169,314
acnmtpqs,0.459,0.081,405,1755
ilohjtqo,0.457,0.989,456,1224
ibxzjrhs,0.459,0.956,627,1178
nmfnwvcv,0.459,0.942,667,1004
gpgjpnzd,0.462,0.914,342,639
iirefqsd,0.464,0.925,422,510
opfwczfu,0.466,0.981,221,841
vdjxvxbb,0.466,0.064,285,1778
jktebdfx,0.463,0.108,102,306
dpntpgcp,0.461,0.153,688,1898
rsbkklwr,0.457,0.186,725,965
fxdrkifq,0.453,0.206,471,945
gbkloglg,0.449,0.211,546,675
yutiqrgl,0.445,0.211,148,227
swswtkkc,0.442,0.228,582,1314
iuljoeal,0.436,0.228,542,1977
ruornnjj,0.429,0.214,708,1595
afcynywp,0.421,0.203,165,1472
asbexwru,0.415,0.2,598,1129
uvrymmwu,0.409,0.217,600,1390
nzcftyiq,0.404,0.242,60,949
iumpjtgh,0.398,0.256,271,1768
ajepqwmc,0.391,0.253,891,1356
btmquqkd,0.385,0.247,730,1859
halzumxa,0.381,0.264,600,713
ufeovqmb,0.38,0.261,286,1024
fastxpag,0.377,0.236,842,1354
ooyxncdr,0.375,0.267,539,733
omkdatou,0.372,0.319,394,1172
nxpfsnkt,0.37,0.314,221,892
hjmzzxye,0.366,0.311,52,236
hmdnueza,0.364,0.314,174,1002
htiyjhzy,0.361,0.278,420,1280
hrttgtxy,0.357,0.264,787,1131
lyrakobv,0.353,0.325,627,628
rkdxnrta,0.351,0.422,367,1730
fecclhco,0.349,0.417,60,1612
gzviiipa,0.346,0.408,535,1624
fctverfs,0.343,0.419,54,100
eqxbhyhb,0.341,0.411,619,792
ouvfxhia,0.338,0.347,547,1565
bwqfoqde,0.335,0.325,182,243
ymverjwu,0.333,0.375,734,1706
ydwltrfi,0.332,0.364,606,1884
krojolib,0.329,0.389,479,1034
aeqvjgem,0.33,0.492,557,692
mihuiiiy,0.33,0.475,536,918
juggmtwy,0.329,0.472,835,1206
tlsulsfn,0.328,0.431,274,1420
ccaacxqk,0.326,0.411,22,143
dpzlgnaf,0.676,0.356,514,1546
rgkcgfoi,0.673,0.375,928,1831
pcvbhffk,0.673,0.344,319,1199
hsvswjvw,0.67,0.283,32,1056
ntzjjfac,0.666,0.25,89,252
qotqgnoh,0.665,0.178,949,1703
xeaihayd,0.663,0.125,501,1753
bmvbqtld,0.665,0.175,199,393
ecawodjz,0.663,0.208,14,1851
puzqicjy,0.66,0.183,325,1174
svkwwbbw,0.655,0.106,957,1294
dyfdmjcu,0.655,0.067,853,1474
wrqxwhiy,0.65,0.161,212,1259
vwztnjhu,0.645,0.281,355,1023
ekgypwvl,0.644,0.375,774,1329
nhfnfexq,0.642,0.403,721,1141
qpqzbyqy,0.642,0.392,682,1839
dwqnlkzj,0.639,0.356,586,1246
gqzjbtta,0.635,0.358,447,918
pmcmhiki,0.634,0.192,619,925
nmznpevh,0.634,0.092,738,806
kxrffppx,0.632,0.089,957,1843
lyaghcyi,0.63,0.092,432,629
imwpmcdb,0.627,0.092,952,1256
rktfrjsj,0.625,0.125,490,790
bsdbloyn,0.622,0.169,208,788
hripavss,0.621,0.256,11,366
vulzozbe,0.619,0.375,785,1425
mlbdgeaa,0.617,0.514,964,1326
tkefniik,0.619,0.578,516,1741
gedknpca,0.622,0.528,5,1631
txofbxjm,0.621,0.5,383,838
frfdfhvv,0.622,0.514,796,843
gowhjqao,0.622,0.383,294,1625
ckrfnnfc,0.621,0.272,485,1906
ysvuomvr,0.617,0.219,914,1967
fjfcsqro,0.614,0.147,587,845
idtppudq,0.611,0.103,469,1067
hhacnmco,0.607,0.106,139,1540
tdxpznca,0.604,0.069,942,1530
cpjgjvvx,0.604,0.044,838,1362
lygsikmo,0.603,0.011,547,864
fucccymn,0.604,0.047,773,914
fxokoaco,0.601,0.144,937,953
qxpowjkb,0.596,0.114,660,1590
licjdjcg,0.594,0.036,963,1553
jxtaterj,0.594,0.064,587,1438
sypngsfj,0.593,0.117,389,1627
mopbyqkc,0.588,0.089,357,1887
ejnhoohy,0.589,0.092,284,575
vvarbeoy,0.586,0.181,588,757
aypnbjmj,0.581,0.161,352,1136
urgxrqxn,0.578,0.147,418,1068
yopilyhg,0.573,0.158,102,482
qwinshca,0.57,0.161,198,1453
klvrlrtj,0.566,0.1,851,1133
ftwrxmiv,0.566,0.086,246,1208
purhamlg,0.562,0.103,730,1233
bieecroe,0.56,0.031,148,1607
jzrwcyec,0.56,0.019,519,525
vctcmrvm,0.558,0.031,248,264
fovfnjnq,0.558,0.039,338,570
drhhmqqj,0.557,0.017,808,858
mpkbyhrp,0.558,0.081,74,246
oyaxujlq,0.552,0.131,412,525
txfqipbj,0.548,0.1,522,1120
nbnmgzgu,0.547,0.047,148,431
iahwovka,0.547,0.125,295,1991
ivgezrlx,0.545,0.25,6,337
ouxqloyy,0.543,0.336,386,1558
erlxwzpo,0.543,0.125,86,1708
pybvbjer,0.543,0.217,669,858
mmxnierh,0.539,0.25,226,1587
sgvfrikn,0.537,0.261,448,710
vdicyqek,0.522,0.75,617,1194
tknnxdrr,0.524,0.736,918,1256
cmwvfvxd,0.527,0.717,423,1592
jssgdxfi,0.53,0.711,132,1756
xjyejlli,0.534,0.742,549,1621
ldcojktj,0.539,0.739,91,1124
etzursfi,0.547,0.667,943,1684
aphfsvpw,0.552,0.664,881,1725
juoaedza,0.555,0.65,397,984
hdkwqhwl,0.557,0.678,335,1797
hsjjchzr,0.562,0.7,559,845
blgaffff,0.565,0.686,234,666
faafmweq,0.568,0.647,26,476
xtiqsbss,0.568,0.647,349,811
nwecjcqj,0.571,0.675,366,1880
dseyhsil,0.571,0.778,256,1348
ahurdhjt,0.575,0.806,943,1678
kuaqadwj,0.578,0.803,251,411
cpqgrsec,0.581,0.783,322,1417
ioykitqc,0.584,0.769,972,1434
whubtnhm,0.588,0.767,14,1946
ieqgwajv,0.588,0.694,915,1385
nmvdkccd,0.589,0.683,482,1264
tuwjjcud,0.591,0.375,118,674
fnalkprf,0.589,0.2,918,1055
vikjcmif,0.589,0.825,930,1887
gypjaope,0.591,0.125,197,1197
veujgicx,0.589,0.25,578,915
wswrxtvl,0.589,0.1,994,1776
ttagvsas,0.588,0.078,488,751
xdorgcqc,0.588,0.089,11,1214
cwpazroo,0.588,0.192,213,1757
bdekzzzt,0.586,0.233,451,515
slhzjhvf,0.584,0.264,131,1648
gtanlvwq,0.581,0.283,967,1698
kpkevaep,0.58,0.314,23,1421
okmiedir,0.578,0.342,782,1787
uazppddw,0.576,0.306,347,857
ukecyldq,0.575,0.206,768,831
yzbpdubd,0.573,0.136,762,1961
nvxcrpco,0.573,0.156,792,1563
pwmhfcry,0.57,0.125,489,1420
dsyruvap,0.571,0.914,572,1404
vheijwur,0.571,0.064,810,907
mjpiorhq,0.57,0.075,15,1391
drcyzfdt,0.57,0.95,474,1133
yodtkcnc,0.571,0.875,810,1627
uugeizrf,0.57,0.55,61,1085
kmhfrkxp,0.57,0.5,173,1716
rgugxnue,0.57,0.469,557,1105
sfjdanwk,0.57,0.369,106,1062
alsfbpph,0.566,0.439,303,1738
stipbrul,0.57,0.625,683,749
vwvohcnc,0.571,0.469,32,1395
nzvepzcn,0.568,0.417,646,1995
qmphoprt,0.568,0.444,286,1442
wfslenfn,0.566,0.356,52,1693
bxvciofq,0.565,0.422,374,400
rxkwwitr,0.566,0.375,186,1831
dfhovhti,0.563,0.414,93,1164
ijbqrgxe,0.565,0.4,525,1490
qgetrnnb,0.562,0.347,587,970
ctoobeer,0.56,0.347,610,1071
zwvhdkde,0.557,0.364,420,1720
zdwqejsc,0.557,0.375,588,1605
xplxvrsn,0.555,0.367,370,1383
cypoysom,0.555,0.411,943,1015
kvsynpip,0.553,0.467,21,970
kqykuxqv,0.553,0.569,375,1698
sjudqlbq,0.554,0.606,676,1342
sryuozdb,0.556,0.567,297,634
hlginjgc,0.556,0.433,604,1652
hbqgyqvd,0.555,0.5,314,460
zurdrfme,0.556,0.425,816,1698
wtrkwedt,0.553,0.375,718,1245
smvqzuvm,0.554,0.6,319,1533
zzpzxiri,0.555,0.5,441,1459
wcjkyxsk,0.554,0.356,596,1870
omuxwutr,0.551,0.333,811,1979
jtifvyku,0.547,0.339,984,1308
xskpmmvp,0.544,0.35,58,1030
upklzqqq,0.541,0.367,720,1243
ukxroskz,0.539,0.386,724,1035
oncxapou,0.538,0.308,993,1660
npzlrcrq,0.535,0.228,512,1246
lhptlixu,0.532,0.164,314,932
zkyaybpn,0.534,0.797,852,1177
gzqujovg,0.537,0.086,853,1952
nnruhetk,0.534,0.231,838,1092
kufiimnx,0.531,0.194,401,763
lkxsigqv,0.53,0.217,273,638
yyqwpzde,0.527,0.269,321,699
upeuadwd,0.526,0.575,600,1453
totqvqor,0.527,0.206,19,425
ndrqanml,0.526,0.2,91,396
cvjsbobp,0.525,0.175,984,1892
aqlbjnjw,0.525,0.242,38,1378
socuzwwn,0.522,0.228,834,1704
zlllqziy,0.523,0.0,3,1586
wvcsxnle,0.522,0.092,927,1394
capqgrfv,0.522,0.922,483,1051
dcmkcjot,0.523,0.772,962,1430
qktscjsi,0.522,0.331,996,1951
seuyiigs,0.52,0.414,107,1096
ttpjnsou,0.52,0.525,775,1944
egohqtms,0.52,0.517,814,1764
duaquypt,0.52,0.519,361,612
awebzllw,0.521,0.528,174,1824
asyxkgmx,0.522,0.494,596,821
eytvrpxp,0.521,0.428,422,511
dhxlypls,0.519,0.361,663,1106
gttqklxt,0.516,0.361,665,1260
cxlzppeu,0.514,0.397,519,1015
dmzxaihp,0.514,0.394,365,1124
okgnoxur,0.512,0.397,904,1939
rlkfmvrz,0.51,0.436,105,201
gebrrwkr,0.509,0.475,760,1756
gwhdxztn,0.51,0.422,854,911
jytzfkro,0.507,0.4,473,795
vegcqoer,0.506,0.411,356,1672
maoelobq,0.503,0.436,873,1435
dsskznbv,0.503,0.458,82,159
fzlqgsxu,0.501,0.417,977,1652
pfsvdwru,0.497,0.389,348,1850
hwwwsilf,0.495,0.381,660,725
ogznuhyv,0.493,0.369,672,824
cujqxnvx,0.492,0.339,404,1936
ymbnookx,0.491,0.125,326,1427
ubeucblj,0.49,0.064,424,492
prwsages,0.49,0.022,166,575
qgrsjpeo,0.49,0.994,551,1236
ewzvdjqt,0.49,0.978,722,1977
eaeocdqq,0.491,0.978,233,993
wmptjhfd,0.491,0.997,180,1640
rdezjqzu,0.491,0.003,785,878
ymrkdspa,0.491,0.989,2,1899
xkvnofrr,0.492,0.9,405,1255
ihpcgqrp,0.495,0.892,472,979
dbrrranj,0.494,0.125,72,772
eoogafdz,0.493,0.208,578,900
nnlivsdw,0.493,0.225,634,1488
cvbuagwq,0.49,0.225,509,1713
wkddwznq,0.486,0.228,512,1788
kbsfgcqa,0.482,0.233,563,1341
txrwopow,0.481,0.25,749,1275
watrxbxf,0.48,0.272,408,849
ifznbeze,0.477,0.272,825,1334
ltroeskl,0.475,0.261,938,1109
varqkxcy,0.472,0.256,378,1454
zugwvvaf,0.469,0.272,14,1677
hgfzrxge,0.467,0.367,230,344
fosydqak,0.467,0.472,851,1286
ptkdojnt,0.467,0.519,877,1215
rktyzsek,0.468,0.567,242,1179
ljqtnuob,0.47,0.592,225,1433
lqwpousv,0.472,0.592,947,1011
gtenfxbr,0.475,0.556,366,420
rmkcjmpw,0.475,0.408,86,1792
qsnpsxkm,0.472,0.339,407,958
gufqwgei,0.47,0.339,462,799
fcclgsai,0.469,0.136,158,669
clkjnnek,0.468,0.025,982,1672
nllrinxo,0.469,0.928,306,615
dzklyjjj,0.47,0.814,222,529
fnkwvonj,0.47,0.5,912,1549
avnvrhpl,0.47,0.422,522,1906
xlprnxux,0.468,0.331,519,1904
szmgngct,0.466,0.322,874,1366
pdbnxsuv,0.465,0.375,579,1837
duqihqgm,0.464,0.369,537,1554
xueiziyp,0.461,0.414,353,1601
raidwaiu,0.463,0.811,542,1516
agwvgurs,0.463,0.958,660,1386
rgfegnfe,0.463,0.019,499,1918
iotpzksq,0.462,0.106,697,1820
foxwlpxl,0.461,0.231,522,1688
olipvxsn,0.461,0.306,11,308
thfkdvoj,0.459,0.311,331,659
hfrdeazk,0.458,0.55,895,1864
nqxbgutj,0.46,0.578,346,1550
skrnnbwd,0.459,0.761,178,488
bxgnafyn,0.462,0.9,241,1835
pnzsanbg,0.461,0.025,902,1692
dbazboli,0.462,0.239,843,1507
fppfugjl,0.459,0.3,632,1494
lwnbcysc,0.458,0.575,31,340
hdxbfptr,0.46,0.667,442,1769
aehnxogc,0.461,0.539,894,1833
nxqiungz,0.46,0.05,691,1864
iexwpzdh,0.46,0.925,788,791
vhmvgydb,0.462,0.939,946,1950
npawjskv,0.463,0.939,80,1310
nkbdtcft,0.465,0.897,586,1193
hqwqbonw,0.468,0.883,584,1038
zebsypuf,0.471,0.017,957,1137
fuiggkcv,0.469,0.256,856,1260
duukczsc,0.464,0.283,535,1923
qwbfwucx,0.461,0.275,935,1076
qhnhzozi,0.456,0.258,598,636
yunqwgbh,0.453,0.236,376,1854
kkxqebdt,0.451,0.239,341,1538
ivaqosdx,0.446,0.275,16,1214
usxvdrdo,0.44,0.308,796,1803
vdexoirk,0.434,0.314,246,424
vpsweise,0.429,0.286,734,1836
knwyrwjf,0.424,0.256,565,1331
hoivxitl,0.417,0.25,581,795
awuxestt,0.411,0.261,798,1080
wweynswg,0.405,0.272,393,1889
huelwlee,0.398,0.281,519,1243
bqytdsal,0.392,0.278,662,1853
egaullgm,0.386,0.272,242,1899
qthsutrc,0.381,0.3,60,1707
apybzsjc,0.378,0.356,225,276
nzvtasmd,0.377,0.347,85,491
utctphmv,0.373,0.339,904,1644
ohwnvjny,0.369,0.364,278,1605
gswrrpbs,0.367,0.375,101,1835
gwiiejnh,0.364,0.378,945,1018
ynscjqfv,0.361,0.392,874,1325
sqglffyv,0.359,0.353,170,1322
pystnjbe,0.357,0.306,981,1899
eekicgoz,0.352,0.317,713,843
nvzdedzs,0.347,0.367,618,1407
nmhoyhdd,0.344,0.392,60,1544
gqbdsvno,0.34,0.4,98,1791
scxhnocu,0.339,0.4,323,1703
ylxhwsys,0.338,0.4,912,1604
smxfslkw,0.339,0.244,904,948
pcpugqto,0.336,0.222,958,1739
mozugxom,0.333,0.208,451,1853
evpthlbs,0.332,0.203,544,1898
laksooew,0.329,0.214,239,604
izbmtpjb,0.673,0.125,107,1497
aknniuhv,0.673,0.133,894,1184
ljfjdiho,0.671,0.169,671,1337
aflkrlqj,0.668,0.136,425,1603
ifqsmokx,0.668,0.106,54,1970
zvirxhuo,0.666,0.133,363,1784
ualdjndk,0.665,0.2,557,1635
cnnelxdy,0.663,0.25,957,1434
rpqcdjen,0.66,0.228,448,568
mbywgabf,0.658,0.117,523,1861
edhoacjr,0.658,0.125,194,901
auntxmiz,0.655,0.172,413,550
zayzgsrj,0.648,0.153,498,1926
tboixtqc,0.645,0.15,645,1890
afwddhss,0.642,0.161,124,736
pfhzdnxi,0.64,0.183,537,1371
jcebshsk,0.637,0.197,378,1383
cczwgyeb,0.634,0.05,153,1910
bzadtads,0.637,0.958,783,1972
bnvuupqy,0.637,0.036,799,1834
krapjgvv,0.635,0.075,790,1828
fegudnqc,0.634,0.1,754,1816
rgtucybw,0.632,0.125,959,996
ndvtymoj,0.629,0.161,563,1184
zphewmql,0.624,0.183,831,929
zjzqjcvg,0.621,0.192,651,1597
gzeqyfyn,0.617,0.194,87,133
vxovferl,0.617,0.269,586,715
ykxpwxtx,0.616,0.544,52,530
oztxpczs,0.617,0.519,816,1488
ivrzikuu,0.617,0.528,729,947
wlnsshof,0.619,0.556,716,1691
rxgkihte,0.619,0.486,130,1698
nyvgektz,0.619,0.406,104,1345
xcpjqtmx,0.617,0.267,455,853
xbszrllv,0.616,0.117,355,1059
vmfwvoxh,0.616,0.083,857,1285
bfmctgpf,0.612,0.114,721,976
tjdbzxpx,0.609,0.092,639,802
yaoawdjc,0.607,0.058,753,1341
ustvmllk,0.606,0.028,462,1064
slkuujjk,0.606,0.061,287,1827
ripttecs,0.604,0.133,426,1761
ecfvhztd,0.599,0.092,379,1255
kgzdadkn,0.599,0.039,553,1223
lrjrqmsy,0.598,0.064,903,1941
xidanera,0.596,0.133,795,1532
trqavqmx,0.591,0.161,255,915
ndztuekc,0.589,0.231,661,1845
rjdniceo,0.584,0.264,104,1845
tudaeqsa,0.581,0.103,343,1683
ktwmwlbx,0.576,0.125,316,1837
buwrbxms,0.573,0.106,579,993
kxnmoukv,0.57,0.044,597,1013
wuwxrkzu,0.571,0.064,922,1940
yftnmyrf,0.566,0.1,98,518
amfyltka,0.565,0.047,329,1432
ccuuwdmr,0.565,0.044,214,1140
zyvothif,0.563,0.025,564,1623
wmuryyua,0.563,0.053,520,1342
rszormxe,0.56,0.025,190,590
jbkdbzjm,0.562,0.078,884,1759
hmxjinbu,0.557,0.144,825,1068
uemxosrb,0.553,0.144,747,1589
pffcjlzi,0.548,0.164,491,1251
utgiloll,0.547,0.25,197,1948
jcsphsoz,0.542,0.325,928,1372
ekuvkkae,0.542,0.494,492,747
uriuaida,0.543,0.483,823,1846
zdclvzvi,0.542,0.347,835,1086
klfnijsw,0.537,0.344,159,925
uopuzrjd,0.534,0.428,285,1589
pgudmmvt,0.534,0.444,223,1847
cmaguoxn,0.525,0.822,83,377
